SiteId,WSLat,WSLong,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidityPercent,SurfaceAirPressureKilopascals,CloudCoveragePercent,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiationWsqm,DiffuseHorizontalRadiationWsqm,DirectNormalIrradianceWsqm,MslPressureKilopascals,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph
2380226380,50.09872,-5.53308,01/03/2017 04:00:00,01/03/2017 04:00:00,6.1,-0.879999995,3.1,61,103,6,3,3,15.9,78,0,0,0,0,103.2,6.1,0,23.1
2380226380,50.09872,-5.53308,01/03/2017 05:00:00,01/03/2017 05:00:00,6.2,-1.070000052,3.1,60,103,9,3.4,3.4,13.9,81,0,0,0,0,103.2,6.2,0,22.7
2380226380,50.09872,-5.53308,01/03/2017 06:00:00,01/03/2017 06:00:00,6.3,-1.24000001,3.1,58,103.1,5,3.8,3.8,12.2,82,0,0,0,0,103.2,6.3,0,22.4
2380226380,50.09872,-5.53308,01/03/2017 07:00:00,01/03/2017 07:00:00,6.6,-1.210000038,3.3,57,103.1,1,4.3,4.3,11.7,88,0,0,0,0,103.2,6.6,0,22.7
2380226380,50.09872,-5.53308,01/03/2017 08:00:00,01/03/2017 08:00:00,6.7,-1.269999981,3.3,57,103,1,4.5,4.5,11.5,89,0,0,0,0,103.2,6.7,0,22.4
2380226380,50.09872,-5.53308,01/03/2017 09:00:00,01/03/2017 09:00:00,6.7,-1.480000019,3.3,56,103,0,4.8,4.8,9.7,93,0,29,26,160,103.2,6.7,0,21.3
2380226380,50.09872,-5.53308,01/03/2017 10:00:00,01/03/2017 10:00:00,6.8,-1.610000014,3.2,55,103,1,5.4,5.4,7.4,99,0,126,53,563,103.2,6.8,0,19.8
2380226380,50.09872,-5.53308,01/03/2017 11:00:00,01/03/2017 11:00:00,6.9,-1.799999952,3.2,54,103.1,4,6,6,5.8,111,0,217,57,726,103.2,6.9,0,18.8
2380226380,50.09872,-5.53308,01/03/2017 12:00:00,01/03/2017 12:00:00,7,-1.789999962,3.3,53,103.1,0,7,7,4.6,126,0,267,47,791,103.2,7,0,17.8
2380226380,50.09872,-5.53308,01/03/2017 13:00:00,01/03/2017 13:00:00,6.9,-1.75,3.2,54,103,5,6.9,6.9,2.3,167,0,272,50,748,103.2,6.9,0,16.4
2380226380,50.09872,-5.53308,01/03/2017 14:00:00,01/03/2017 14:00:00,7,-1.74000001,3.3,54,102.9,3,7,7,0.7,292,0,230,60,621,103.1,7,0,15.3
2380226380,50.09872,-5.53308,01/03/2017 15:00:00,01/03/2017 15:00:00,7.1,-1.590000033,3.4,54,102.9,0,7.1,7.1,2.5,332,0,148,80,321,103,7.1,0,14.9
2380226380,50.09872,-5.53308,01/03/2017 16:00:00,01/03/2017 16:00:00,7.2,-1.289999962,3.5,55,102.9,4,7.2,7.2,4.8,326,0,45,45,0,103.1,7.2,0,13.9
2380226380,50.09872,-5.53308,01/03/2017 17:00:00,01/03/2017 17:00:00,7.3,-0.839999974,3.8,56,102.9,10,6.3,6.3,6.5,321,0,0,0,0,103.1,7.3,0,13
2380226380,50.09872,-5.53308,01/03/2017 18:00:00,01/03/2017 18:00:00,7.4,-0.469999999,4,57,103,14,6.1,6.1,7.6,315,0,0,0,0,103.1,7.4,0,11.9
2380226380,50.09872,-5.53308,01/03/2017 19:00:00,01/03/2017 19:00:00,7.5,0.25999999,4.3,60,103,13,5.5,5.5,10.9,319,0,0,0,0,103.1,7.5,0,13.6
2380226380,50.09872,-5.53308,01/03/2017 20:00:00,01/03/2017 20:00:00,7.5,0.479999989,4.4,61,102.9,12,5.5,5.5,11,320,0,0,0,0,103.1,7.5,0,13.9
2380226380,50.09872,-5.53308,01/03/2017 21:00:00,01/03/2017 21:00:00,7.6,0.829999983,4.6,63,102.9,13,5.4,5.4,11.9,323,0,0,0,0,103.1,7.6,0,15
2380226380,50.09872,-5.53308,01/03/2017 22:00:00,01/03/2017 22:00:00,7.7,1.389999986,4.8,65,102.9,18,5.2,5.2,14,324,0,0,0,0,103,7.7,0,17.7
2380226380,50.09872,-5.53308,01/03/2017 23:00:00,01/03/2017 23:00:00,7.8,1.860000014,5,66,102.9,20,5.1,5.1,15.4,324,0,0,0,0,103,7.8,0,19.4
2380226380,50.09872,-5.53308,01/04/2017 00:00:00,01/04/2017 00:00:00,7.8,2.160000086,5.2,68,102.9,28,5,5,16.4,322,0,0,0,0,103,7.8,0,20.6
2380226380,50.09872,-5.53308,01/04/2017 01:00:00,01/04/2017 01:00:00,7.9,2.950000048,5.6,71,102.9,100,5,5,17.8,306,0,0,0,0,103,7.9,0,22.5
2380226380,50.09872,-5.53308,01/04/2017 02:00:00,01/04/2017 02:00:00,7.9,3.410000086,5.8,73,102.8,100,4.8,4.8,20,308,0,0,0,0,103,7.9,0,25.4
2380226380,50.09872,-5.53308,01/04/2017 03:00:00,01/04/2017 03:00:00,7.9,3.690000057,5.9,75,102.8,100,4.5,4.5,22.1,312,0,0,0,0,102.9,7.9,0,28.1
2380226380,50.09872,-5.53308,01/04/2017 04:00:00,01/04/2017 04:00:00,7.9,4.059999943,6,77,102.8,100,4.4,4.4,23.7,321,0,0,0,0,102.9,7.9,0,30.2
2380226380,50.09872,-5.53308,01/04/2017 05:00:00,01/04/2017 05:00:00,7.8,4.340000153,6.1,79,102.8,87,4.1,4.1,24.9,330,0,0,0,0,102.9,7.8,0,31.8
2380226380,50.09872,-5.53308,01/04/2017 06:00:00,01/04/2017 06:00:00,7.6,4.510000229,6.1,81,102.8,88,3.9,3.9,24.9,337,0,0,0,0,102.9,7.6,0,31.9
2380226380,50.09872,-5.53308,01/04/2017 07:00:00,01/04/2017 07:00:00,8,5.179999828,6.6,83,102.8,98,4.2,4.2,27.8,329,0,0,0,0,103,8,0,35.6
2380226380,50.09872,-5.53308,01/04/2017 08:00:00,01/04/2017 08:00:00,7.9,5.320000172,6.6,84,102.8,98,4.1,4.1,25.8,332,0,0,0,0,102.9,7.9,0,33
2380226380,50.09872,-5.53308,01/04/2017 09:00:00,01/04/2017 09:00:00,7.7,5.230000019,6.5,85,102.8,100,4.1,4.1,23.5,331,0,15,14,0,102.9,7.7,0,29.9
2380226380,50.09872,-5.53308,01/04/2017 10:00:00,01/04/2017 10:00:00,7.6,5.320000172,6.5,86,102.8,100,4,4,23.1,332,0.00254,38,37,0,102.9,7.6,0,29.5
2380226380,50.09872,-5.53308,01/04/2017 11:00:00,01/04/2017 11:00:00,7.5,5.300000191,6.4,86,102.8,99,4,4,22.1,333,0.00254,55,54,0,102.9,7.5,0,28.2
2380226380,50.09872,-5.53308,01/04/2017 12:00:00,01/04/2017 12:00:00,7.4,5.199999809,6.3,86,102.8,98,4,4,20.8,335,0.00254,66,66,0,103,7.4,0,26.4
2380226380,50.09872,-5.53308,01/04/2017 13:00:00,01/04/2017 13:00:00,7.1,4.880000114,6,85,102.8,98,3.8,3.8,19.6,330,0.00254,71,71,0,103,7.1,0,25
2380226380,50.09872,-5.53308,01/04/2017 14:00:00,01/04/2017 14:00:00,7,4.639999866,5.8,85,102.8,98,3.7,3.7,19.1,328,0.00254,65,65,0,102.9,7,0,24.2
2380226380,50.09872,-5.53308,01/04/2017 15:00:00,01/04/2017 15:00:00,7,4.489999771,5.8,84,102.7,99,3.7,3.7,18.8,330,0,49,49,0,102.8,7,0,23.9
2380226380,50.09872,-5.53308,01/04/2017 16:00:00,01/04/2017 16:00:00,7.1,4.46999979,5.8,83,102.7,99,4,4,17.9,333,0,18,18,0,102.9,7.1,0,22.9
2380226380,50.09872,-5.53308,01/04/2017 17:00:00,01/04/2017 17:00:00,7.3,4.489999771,5.9,82,102.8,99,4.4,4.4,17.1,337,0,0,0,0,102.9,7.3,0,22.3
2380226380,50.09872,-5.53308,01/04/2017 18:00:00,01/04/2017 18:00:00,7.6,4.610000134,6.1,81,102.8,99,4.8,4.8,16.1,342,0,0,0,0,102.9,7.6,0,21.4
2380226380,50.09872,-5.53308,01/04/2017 19:00:00,01/04/2017 19:00:00,8.1,5.019999981,6.6,81,102.8,99,5.6,5.6,14.5,336,0,0,0,0,103,8.1,0,21.3
2380226380,50.09872,-5.53308,01/04/2017 20:00:00,01/04/2017 20:00:00,8.3,5.099999905,6.7,81,102.8,99,6.3,6.3,11.6,339,0,0,0,0,103,8.3,0,20.4
2380226380,50.09872,-5.53308,01/04/2017 21:00:00,01/04/2017 21:00:00,8.4,5.199999809,6.8,80,102.8,100,7,7,8.6,342,0,0,0,0,103,8.4,0,19.5
2380226380,50.09872,-5.53308,01/04/2017 22:00:00,01/04/2017 22:00:00,8.5,5.190000057,6.9,80,102.8,100,7.7,7.7,6.4,333,0,0,0,0,103,8.5,0,18.5
2380226380,50.09872,-5.53308,01/04/2017 23:00:00,01/04/2017 23:00:00,8.6,5.25,6.9,79,102.9,100,8.6,8.6,4.6,320,0,0,0,0,103,8.6,0,19.1
2380226380,50.09872,-5.53308,01/05/2017 00:00:00,01/05/2017 00:00:00,8.7,5.269999981,7,79,102.9,94,8.7,8.7,3.2,302,0,0,0,0,103,8.7,0,19.8
2380226380,50.09872,-5.53308,01/05/2017 01:00:00,01/05/2017 01:00:00,9,5.570000172,7.3,79,102.9,99,7.7,7.7,8.8,113,0,0,0,0,103,9,0,25.6
2380226380,50.09872,-5.53308,01/05/2017 02:00:00,01/05/2017 02:00:00,9.1,5.570000172,7.3,78,102.8,99,7.6,7.6,10.2,124,0.00254,0,0,0,103,9.1,0,25.1
2380226380,50.09872,-5.53308,01/05/2017 03:00:00,01/05/2017 03:00:00,9.2,5.550000191,7.4,78,102.8,100,7.6,7.6,10.6,140,0.00254,0,0,0,103,9.2,0,23.9
2380226380,50.09872,-5.53308,01/05/2017 04:00:00,01/05/2017 04:00:00,9.2,5.670000076,7.4,78,102.9,100,7.6,7.6,10.7,146,0,0,0,0,103,9.2,0,23.1
2380226380,50.09872,-5.53308,01/05/2017 05:00:00,01/05/2017 05:00:00,9.3,5.78000021,7.5,79,102.9,100,7.6,7.6,11.3,151,0,0,0,0,103,9.3,0,22.8
2380226380,50.09872,-5.53308,01/05/2017 06:00:00,01/05/2017 06:00:00,9.3,5.889999866,7.6,79,102.9,100,7.5,7.5,12.2,153,0.00254,0,0,0,103,9.3,0,22.5
2380226380,50.09872,-5.53308,01/05/2017 07:00:00,01/05/2017 07:00:00,9.5,6.320000172,7.9,81,103,100,7.3,7.3,15.3,155,0.00254,0,0,0,103.1,9.5,0,23.8
2380226380,50.09872,-5.53308,01/05/2017 08:00:00,01/05/2017 08:00:00,9.4,6.340000153,7.9,81,102.9,100,7.1,7.1,15.9,158,0.00254,0,0,0,103.1,9.4,0,23
2380226380,50.09872,-5.53308,01/05/2017 09:00:00,01/05/2017 09:00:00,9.5,6.409999847,7.9,81,103,100,7,7,17.5,156,0,8,8,0,103.1,9.5,0,22.5
2380226380,50.09872,-5.53308,01/05/2017 10:00:00,01/05/2017 10:00:00,9.6,6.519999981,8,81,103,100,6.9,6.9,19.6,154,0,40,40,0,103.1,9.6,0,24.8
2380226380,50.09872,-5.53308,01/05/2017 11:00:00,01/05/2017 11:00:00,9.7,6.53000021,8.1,81,103,99,6.8,6.8,21.8,153,0,99,88,46,103.2,9.7,0,27.6
2380226380,50.09872,-5.53308,01/05/2017 12:00:00,01/05/2017 12:00:00,9.7,6.460000038,8,80,103,85,6.7,6.7,23.9,154,0.00254,153,114,138,103.2,9.7,0,30.3
2380226380,50.09872,-5.53308,01/05/2017 13:00:00,01/05/2017 13:00:00,9.7,6.099999905,7.8,78,103.1,79,6.3,6.3,27.3,158,0,165,136,97,103.2,9.7,0,34.8
2380226380,50.09872,-5.53308,01/05/2017 14:00:00,01/05/2017 14:00:00,9.7,5.880000114,7.7,77,103,78,6.5,6.5,26.3,166,0,144,113,113,103.2,9.7,0,33.5
2380226380,50.09872,-5.53308,01/05/2017 15:00:00,01/05/2017 15:00:00,9.7,5.710000038,7.7,76,103,72,6.6,6.6,25.5,170,0,110,89,91,103.2,9.7,0,32.5
2380226380,50.09872,-5.53308,01/05/2017 16:00:00,01/05/2017 16:00:00,9.8,5.699999809,7.7,76,103.1,51,6.6,6.6,26,173,0,38,38,0,103.2,9.8,0,33
2380226380,50.09872,-5.53308,01/05/2017 17:00:00,01/05/2017 17:00:00,9.8,5.739999771,7.7,76,103.1,44,6.6,6.6,26.7,175,0,0,0,0,103.2,9.8,0,34
2380226380,50.09872,-5.53308,01/05/2017 18:00:00,01/05/2017 18:00:00,9.8,5.889999866,7.8,77,103.1,44,6.5,6.5,27.7,178,0,0,0,0,103.3,9.8,0,35.3
2380226380,50.09872,-5.53308,01/05/2017 19:00:00,01/05/2017 19:00:00,9.9,6.300000191,8,78,103.1,80,6.5,6.5,28.6,180,0,0,0,0,103.3,9.9,0,36.4
2380226380,50.09872,-5.53308,01/05/2017 20:00:00,01/05/2017 20:00:00,9.8,6.400000095,8,80,103.1,97,6.3,6.3,29.5,178,0,0,0,0,103.3,9.8,0,37.6
2380226380,50.09872,-5.53308,01/05/2017 21:00:00,01/05/2017 21:00:00,9.7,6.480000019,8,80,103.2,100,6.1,6.1,30.3,174,0,0,0,0,103.3,9.7,0,38.7
2380226380,50.09872,-5.53308,01/05/2017 22:00:00,01/05/2017 22:00:00,9.6,6.420000076,8,80,103.2,99,6,6,31.1,170,0,0,0,0,103.4,9.6,0,39.7
2380226380,50.09872,-5.53308,01/05/2017 23:00:00,01/05/2017 23:00:00,9.5,6.329999924,7.9,80,103.3,99,5.8,5.8,31.9,168,0.00254,0,0,0,103.4,9.5,0,40.8
2380226380,50.09872,-5.53308,01/06/2017 00:00:00,01/06/2017 00:00:00,9.4,6.150000095,7.7,80,103.3,98,5.6,5.6,32.6,167,0,0,0,0,103.4,9.4,0,41.7
2380226380,50.09872,-5.53308,01/06/2017 01:00:00,01/06/2017 01:00:00,9.6,6.230000019,7.8,80,103.3,100,5.9,5.9,31.5,168,0,0,0,0,103.4,9.6,0,40.3
2380226380,50.09872,-5.53308,01/06/2017 02:00:00,01/06/2017 02:00:00,9.5,6.019999981,7.7,79,103.2,100,5.8,5.8,31.3,170,0,0,0,0,103.4,9.5,0,40.1
2380226380,50.09872,-5.53308,01/06/2017 03:00:00,01/06/2017 03:00:00,9.4,5.829999924,7.6,79,103.2,96,5.6,5.6,31.5,171,0,0,0,0,103.4,9.4,0,40.4
2380226380,50.09872,-5.53308,01/06/2017 04:00:00,01/06/2017 04:00:00,9.3,5.710000038,7.5,79,103.2,96,5.6,5.6,32.2,173,0,0,0,0,103.4,9.3,0,41.2
2380226380,50.09872,-5.53308,01/06/2017 05:00:00,01/06/2017 05:00:00,9.3,5.739999771,7.5,78,103.2,100,5.5,5.5,32.7,175,0,0,0,0,103.4,9.3,0,41.9
2380226380,50.09872,-5.53308,01/06/2017 06:00:00,01/06/2017 06:00:00,9.4,5.829999924,7.6,78,103.2,93,5.6,5.6,33.1,178,0,0,0,0,103.4,9.4,0,42.4
2380226380,50.09872,-5.53308,01/06/2017 07:00:00,01/06/2017 07:00:00,9.9,6.610000134,8.2,80,103.2,90,6.2,6.2,34.4,183,0,0,0,0,103.4,9.9,0,44.1
2380226380,50.09872,-5.53308,01/06/2017 08:00:00,01/06/2017 08:00:00,10,6.829999924,8.3,81,103.2,99,6.3,6.3,34,188,0,0,0,0,103.4,10,0,43.5
2380226380,50.09872,-5.53308,01/06/2017 09:00:00,01/06/2017 09:00:00,10.2,7.130000114,8.6,81,103.3,100,10.2,10.2,33.8,193,0,22,21,40,103.4,10.2,0,43.2
2380226380,50.09872,-5.53308,01/06/2017 10:00:00,01/06/2017 10:00:00,10.4,7.329999924,8.8,82,103.3,100,10.4,10.4,34,199,0.00254,52,48,29,103.4,10.4,0,43.5
2380226380,50.09872,-5.53308,01/06/2017 11:00:00,01/06/2017 11:00:00,10.5,7.579999924,9,82,103.3,98,10.5,10.5,34,205,0.00254,72,72,0,103.4,10.5,0,43.5
2380226380,50.09872,-5.53308,01/06/2017 12:00:00,01/06/2017 12:00:00,10.7,7.769999981,9.1,82,103.3,98,10.7,10.7,33.5,210,0,96,95,0,103.4,10.7,0,42.8
2380226380,50.09872,-5.53308,01/06/2017 13:00:00,01/06/2017 13:00:00,11,8.579999924,9.7,85,103.2,100,11,11,32.1,213,0,127,120,19,103.4,11,0,41
2380226380,50.09872,-5.53308,01/06/2017 14:00:00,01/06/2017 14:00:00,11.1,8.850000381,9.9,86,103.1,100,11.1,11.1,30.4,215,0,92,91,0,103.3,11.1,0,38.6
2380226380,50.09872,-5.53308,01/06/2017 15:00:00,01/06/2017 15:00:00,11.3,9.039999962,10.1,86,103.1,100,11.3,11.3,29,220,0,54,54,0,103.3,11.3,0,36.7
